id,type,title,author,year,lang,file_x,file_y
journal-article-10.2307_1486815,misc,Collected Studies,,1993,eng,journal-article-10.2307_1486815.xml,journal-article-10.2307_1486815-ngram1.txt
journal-article-10.2307_1486633,book-review,"
         ",Allan Arkush,1994,eng,journal-article-10.2307_1486633.xml,journal-article-10.2307_1486633-ngram1.txt
journal-article-10.2307_4131645,book-review,,,2006,eng,journal-article-10.2307_4131645.xml,journal-article-10.2307_4131645-ngram1.txt
journal-article-10.2307_23319562,book-review,,Rachel Greenblatt,2012,eng,journal-article-10.2307_23319562.xml,journal-article-10.2307_23319562-ngram1.txt
journal-article-10.2307_4131777,book-review,,,2003,eng,journal-article-10.2307_4131777.xml,journal-article-10.2307_4131777-ngram1.txt
journal-article-10.2307_1486972,book-review,"
         ",Robert T. Handy,1992,eng,journal-article-10.2307_1486972.xml,journal-article-10.2307_1486972-ngram1.txt
journal-article-10.2307_40982861,misc,ERRATUM,,2010,eng,journal-article-10.2307_40982861.xml,journal-article-10.2307_40982861-ngram1.txt
journal-article-10.2307_4131539,book-review,,,2004,eng,journal-article-10.2307_4131539.xml,journal-article-10.2307_4131539-ngram1.txt
journal-article-10.2307_1566657,book-review,"
          ",Robert D. Hoberman,2000,eng,journal-article-10.2307_1566657.xml,journal-article-10.2307_1566657-ngram1.txt
journal-article-10.2307_1486395,research-article,A Polish Rabbi Meets the Berlin Haskalah: The Case of R. Barukh Schick,David E. Fishman,1987,eng,journal-article-10.2307_1486395.xml,journal-article-10.2307_1486395-ngram1.txt
journal-article-10.2307_1486782,book-review,"
         ",Donna Robinson Divine,1999,eng,journal-article-10.2307_1486782.xml,journal-article-10.2307_1486782-ngram1.txt
journal-article-10.2307_40982827,misc,Back Matter,,2010,eng,journal-article-10.2307_40982827.xml,journal-article-10.2307_40982827-ngram1.txt
journal-article-10.2307_24273650,research-article,A Transgression for the Sake of God—'Averah Li-shmah: A Tale of a Radical Idea in Talmudic Literature,Yuval Blankovsky,2014,eng,journal-article-10.2307_24273650.xml,journal-article-10.2307_24273650-ngram1.txt
journal-article-10.2307_41310637,book-review,,Jason Benjamin Fink,2011,eng,journal-article-10.2307_41310637.xml,journal-article-10.2307_41310637-ngram1.txt
journal-article-10.2307_1486547,misc,Front Matter,,1997,eng,journal-article-10.2307_1486547.xml,journal-article-10.2307_1486547-ngram1.txt
journal-article-10.2307_1486373,research-article,The Nature of Resh in Tiberian Hebrew,E. J. Revell,1981,eng,journal-article-10.2307_1486373.xml,journal-article-10.2307_1486373-ngram1.txt
journal-article-10.2307_1486313,research-article,Sabbatai Sevi in England,Michael McKeon,1977,eng,journal-article-10.2307_1486313.xml,journal-article-10.2307_1486313-ngram1.txt
journal-article-10.2307_24273568,book-review,,Andrew Gow,2014,eng,journal-article-10.2307_24273568.xml,journal-article-10.2307_24273568-ngram1.txt
journal-article-10.2307_1486645,book-review,"
         ",Charles Selengut,1994,eng,journal-article-10.2307_1486645.xml,journal-article-10.2307_1486645-ngram1.txt
journal-article-10.2307_1566649,misc,Front Matter,,2000,eng,journal-article-10.2307_1566649.xml,journal-article-10.2307_1566649-ngram1.txt
journal-article-10.2307_27564354,misc,Front Matter,,2008,eng,journal-article-10.2307_27564354.xml,journal-article-10.2307_27564354-ngram1.txt
journal-article-10.2307_1486436,research-article,"Analysis of an Exegetic Tradition in the ""Mekhilta de-Rabbi Ishmael"": The Meaning of 'Amanah in the Second and Third Centuries",Norman J. Cohen,1984,eng,journal-article-10.2307_1486436.xml,journal-article-10.2307_1486436-ngram1.txt
journal-article-10.2307_1486430,research-article,The Samson Nazirite Vow in the Sixteenth Century,Samuel Morell,1989,eng,journal-article-10.2307_1486430.xml,journal-article-10.2307_1486430-ngram1.txt
journal-article-10.2307_1486859,book-review,"
         ",Donna Robinson Divine,1995,eng,journal-article-10.2307_1486859.xml,journal-article-10.2307_1486859-ngram1.txt
journal-article-10.2307_1486981,misc,Collected Studies,,1992,eng,journal-article-10.2307_1486981.xml,journal-article-10.2307_1486981-ngram1.txt
journal-article-10.2307_1486988,research-article,The Emergence of a Jewish Nationalist Consciousness in Europe during the 1860s and 1870s,Yosef Salmon,1991,eng,journal-article-10.2307_1486988.xml,journal-article-10.2307_1486988-ngram1.txt
journal-article-10.2307_4131508,research-article,The Bible and Israeli Identity,Anita Shapira,2004,eng,journal-article-10.2307_4131508.xml,journal-article-10.2307_4131508-ngram1.txt
journal-article-10.2307_1486763,book-review,"
         ","Christian E. Hauer, Jr.",1999,eng,journal-article-10.2307_1486763.xml,journal-article-10.2307_1486763-ngram1.txt
journal-article-10.2307_27564319,book-review,,Ranen Omer-Sherman,2007,eng,journal-article-10.2307_27564319.xml,journal-article-10.2307_27564319-ngram1.txt
journal-article-10.2307_24273636,book-review,,Jeffrey Shoulson,2013,eng,journal-article-10.2307_24273636.xml,journal-article-10.2307_24273636-ngram1.txt
journal-article-10.2307_1486840,book-review,"
         ",Michael C. Steinlauf,1995,eng,journal-article-10.2307_1486840.xml,journal-article-10.2307_1486840-ngram1.txt
journal-article-10.2307_24273625,research-article,"The Virgin Mary, Miriam, and Jewish Reactions to Marian Devotion in the High Middle Ages",Ephraim Shoham-Steiner,2013,eng,journal-article-10.2307_24273625.xml,journal-article-10.2307_24273625-ngram1.txt
journal-article-10.2307_1486478,book-review,"""Shver Zu Zein A Yid"": The Jewish People in America",Glenn C. Altschuler,1995,eng,journal-article-10.2307_1486478.xml,journal-article-10.2307_1486478-ngram1.txt
journal-article-10.2307_1486539,book-review,"
         ",Andrew R. Heinze,1999,eng,journal-article-10.2307_1486539.xml,journal-article-10.2307_1486539-ngram1.txt
journal-article-10.2307_27564375,book-review,,Jonathan Klawans,2008,eng,journal-article-10.2307_27564375.xml,journal-article-10.2307_27564375-ngram1.txt
journal-article-10.2307_1486747,book-review,"
         ",Alan S. Zuckerman,1998,eng,journal-article-10.2307_1486747.xml,journal-article-10.2307_1486747-ngram1.txt
journal-article-10.2307_1486764,book-review,"
         ",Scott B. Noegel,1999,eng,journal-article-10.2307_1486764.xml,journal-article-10.2307_1486764-ngram1.txt
journal-article-10.2307_23319564,book-review,,Gabriella Safran,2012,eng,journal-article-10.2307_23319564.xml,journal-article-10.2307_23319564-ngram1.txt
journal-article-10.2307_1486631,book-review,"
         ",David J. Halperin,1994,eng,journal-article-10.2307_1486631.xml,journal-article-10.2307_1486631-ngram1.txt
journal-article-10.2307_1486348,research-article,"A Kurdish Jewish Variant of the Ballad of ""The Bridge of Arta""",Donna Shai,1976,eng,journal-article-10.2307_1486348.xml,journal-article-10.2307_1486348-ngram1.txt
journal-article-10.2307_25654608,research-article,The Formerly Wealthy Poor: From Empathy to Ambivalence in Rabbinic Literature of Late Antiquity,Alyssa M. Gray,2009,eng,journal-article-10.2307_25654608.xml,journal-article-10.2307_25654608-ngram1.txt
journal-article-10.2307_1486975,book-review,"
         ",Michael Brown,1992,eng,journal-article-10.2307_1486975.xml,journal-article-10.2307_1486975-ngram1.txt
journal-article-10.2307_23319568,book-review,,Julian Levinson,2012,eng,journal-article-10.2307_23319568.xml,journal-article-10.2307_23319568-ngram1.txt
journal-article-10.2307_4131721,book-review,,Michael M. Laskier,2002,eng,journal-article-10.2307_4131721.xml,journal-article-10.2307_4131721-ngram1.txt
journal-article-10.2307_1486293,misc,Books Received,,1989,eng,journal-article-10.2307_1486293.xml,journal-article-10.2307_1486293-ngram1.txt
journal-article-10.2307_1486876,book-review,"
         ",Harry Fox,1997,eng,journal-article-10.2307_1486876.xml,journal-article-10.2307_1486876-ngram1.txt
journal-article-10.2307_4131648,book-review,,Victor H. Matthews,2006,eng,journal-article-10.2307_4131648.xml,journal-article-10.2307_4131648-ngram1.txt
journal-article-10.2307_1486986,research-article,The Facticity of Medieval Narrative: A Case Study of the Hebrew First Crusade Narratives,Robert Chazan,1991,eng,journal-article-10.2307_1486986.xml,journal-article-10.2307_1486986-ngram1.txt
journal-article-10.2307_4131791,book-review,,Miriam Bodian,2003,eng,journal-article-10.2307_4131791.xml,journal-article-10.2307_4131791-ngram1.txt
journal-article-10.2307_1487013,research-article,"The Exegetical Craft of the ""Zohar"": Toward an Appreciation",Eliezer Segal,1992,eng,journal-article-10.2307_1487013.xml,journal-article-10.2307_1487013-ngram1.txt
journal-article-10.2307_4131643,book-review,At the Edge of Soviet State Control,Gennady Estraikh,2006,eng,journal-article-10.2307_4131643.xml,journal-article-10.2307_4131643-ngram1.txt
journal-article-10.2307_4131546,book-review,,Rehav Rubin,2004,eng,journal-article-10.2307_4131546.xml,journal-article-10.2307_4131546-ngram1.txt
journal-article-10.2307_1566656,book-review,"
          ",Charlotte Fonrobert,2000,eng,journal-article-10.2307_1566656.xml,journal-article-10.2307_1566656-ngram1.txt
journal-article-10.2307_4131713,book-review,,Arnold J. Band,2002,eng,journal-article-10.2307_4131713.xml,journal-article-10.2307_4131713-ngram1.txt
journal-article-10.2307_1486378,misc,Front Matter,,1987,eng,journal-article-10.2307_1486378.xml,journal-article-10.2307_1486378-ngram1.txt
journal-article-10.2307_41310646,research-article,"Could a Woman Say ""No"" in Biblical Israel? On the Genealogy of Legal Status in Biblical Law and Literature",Robert S. Kawashima,2011,eng,journal-article-10.2307_41310646.xml,journal-article-10.2307_41310646-ngram1.txt
journal-article-10.2307_27564291,research-article,The Late Zionism of Nathan Birnbaum: The Herzl Controversy Reconsidered,Jess Olson,2007,eng,journal-article-10.2307_27564291.xml,journal-article-10.2307_27564291-ngram1.txt
journal-article-10.2307_4131609,book-review,"You Can Take the Historian out of the Pale, but Can You Take the Pale out of the Historian?: New Trends in the Study of Russian Jewry",Olga Litvak,2003,eng,journal-article-10.2307_4131609.xml,journal-article-10.2307_4131609-ngram1.txt
journal-article-10.2307_1486845,book-review,"
         ",Barry R. Chiswick,1995,eng,journal-article-10.2307_1486845.xml,journal-article-10.2307_1486845-ngram1.txt
journal-article-10.2307_27564321,book-review,,Adam S. Ferziger,2007,eng,journal-article-10.2307_27564321.xml,journal-article-10.2307_27564321-ngram1.txt
journal-article-10.2307_24273538,book-review,,Debra Kaplan,2013,eng,journal-article-10.2307_24273538.xml,journal-article-10.2307_24273538-ngram1.txt
journal-article-10.2307_1486659,book-review,"
         ",Frederick E. Greenspahn,1996,eng,journal-article-10.2307_1486659.xml,journal-article-10.2307_1486659-ngram1.txt
journal-article-10.2307_4131745,book-review,,Rami Arav,2005,eng,journal-article-10.2307_4131745.xml,journal-article-10.2307_4131745-ngram1.txt
journal-article-10.2307_1486601,research-article,Baghdad Jewry in Late Ottoman Times: The Emergence of Social Classes and of Secularization,Shlomo Deshen,1994,eng,journal-article-10.2307_1486601.xml,journal-article-10.2307_1486601-ngram1.txt
journal-article-10.2307_4131526,research-article,"Kabbalistic Physiology: Isaac the Blind, Nahmanides, and Moses de Leon on Menstruation",,2004,eng,journal-article-10.2307_4131526.xml,journal-article-10.2307_4131526-ngram1.txt
journal-article-10.2307_4131698,research-article,Two Cases of Adultery and the Halakhic Decision-Making Process,Edward Fram,2002,eng,journal-article-10.2307_4131698.xml,journal-article-10.2307_4131698-ngram1.txt
journal-article-10.2307_4131746,book-review,,Jonathan Klawans,2005,eng,journal-article-10.2307_4131746.xml,journal-article-10.2307_4131746-ngram1.txt
journal-article-10.2307_24273548,book-review,,Michael Schlie,2013,eng,journal-article-10.2307_24273548.xml,journal-article-10.2307_24273548-ngram1.txt
journal-article-10.2307_4131527,book-review,Three Recent Books on Isaac Abarbanel/Abravanel (1437-1508/9),James T. Robinson,2004,eng,journal-article-10.2307_4131527.xml,journal-article-10.2307_4131527-ngram1.txt
journal-article-10.2307_1566663,book-review,"
          ",Benjamin Hary,2000,eng,journal-article-10.2307_1566663.xml,journal-article-10.2307_1566663-ngram1.txt
journal-article-10.2307_1487018,book-review,"
         ",Ziony Zevit,1992,eng,journal-article-10.2307_1487018.xml,journal-article-10.2307_1487018-ngram1.txt
journal-article-10.2307_1486827,book-review,"
         ",Saul M. Olyan,1995,eng,journal-article-10.2307_1486827.xml,journal-article-10.2307_1486827-ngram1.txt
journal-article-10.2307_1486837,book-review,"
         ",Chaim I. Waxman,1995,eng,journal-article-10.2307_1486837.xml,journal-article-10.2307_1486837-ngram1.txt
journal-article-10.2307_4131584,book-review,"
         ",,2002,eng,journal-article-10.2307_4131584.xml,journal-article-10.2307_4131584-ngram1.txt
journal-article-10.2307_25654632,misc,Back Matter,,2009,eng,journal-article-10.2307_25654632.xml,journal-article-10.2307_25654632-ngram1.txt
journal-article-10.2307_1486938,book-review,,Hasia R. Diner,1998,eng,journal-article-10.2307_1486938.xml,journal-article-10.2307_1486938-ngram1.txt
journal-article-10.2307_1486257,research-article,"Three Typological Themes in Early Jewish Messianism: Messiah Son of Joseph, Rabbinic Calculations, and the Figure of Armilus",David Berger,1985,eng,journal-article-10.2307_1486257.xml,journal-article-10.2307_1486257-ngram1.txt
journal-article-10.2307_25654631,book-review,,Carol Conaway,2009,eng,journal-article-10.2307_25654631.xml,journal-article-10.2307_25654631-ngram1.txt
journal-article-10.2307_4131753,book-review,,Steven M. Lowenstein,2005,eng,journal-article-10.2307_4131753.xml,journal-article-10.2307_4131753-ngram1.txt
journal-article-10.2307_1486635,book-review,"
         ",David B. Ruderman,1994,eng,journal-article-10.2307_1486635.xml,journal-article-10.2307_1486635-ngram1.txt
journal-article-10.2307_1486288,book-review,"
         ",Elliot R. Wolfson,1989,eng,journal-article-10.2307_1486288.xml,journal-article-10.2307_1486288-ngram1.txt
journal-article-10.2307_25654622,book-review,,Todd Samuel Presner,2009,eng,journal-article-10.2307_25654622.xml,journal-article-10.2307_25654622-ngram1.txt
journal-article-10.2307_1486338,research-article,On the Refinement of the Conception of Prayer in Hebrew Scriptures,Moshe Greenberg,1976,eng,journal-article-10.2307_1486338.xml,journal-article-10.2307_1486338-ngram1.txt
journal-article-10.2307_4131588,book-review,"
         ",,2002,eng,journal-article-10.2307_4131588.xml,journal-article-10.2307_4131588-ngram1.txt
journal-article-10.2307_4131708,book-review,,Lawrence Kaplan,2002,eng,journal-article-10.2307_4131708.xml,journal-article-10.2307_4131708-ngram1.txt
journal-article-10.2307_4131601,misc,Collected Studies,,2002,eng,journal-article-10.2307_4131601.xml,journal-article-10.2307_4131601-ngram1.txt
journal-article-10.2307_1486799,research-article,"Agnon in Germany, 1912-1924: A Chapter of a Biography",Dan Laor,1993,eng,journal-article-10.2307_1486799.xml,journal-article-10.2307_1486799-ngram1.txt
journal-article-10.2307_1486363,misc,Collected Studies,,1986,eng,journal-article-10.2307_1486363.xml,journal-article-10.2307_1486363-ngram1.txt
journal-article-10.2307_1486769,book-review,"
         ",Susan Einbinder,1999,eng,journal-article-10.2307_1486769.xml,journal-article-10.2307_1486769-ngram1.txt
journal-article-10.2307_1486748,book-review,"
         ",Robert Gibbs,1998,eng,journal-article-10.2307_1486748.xml,journal-article-10.2307_1486748-ngram1.txt
journal-article-10.2307_1487016,book-review,"
         ",Yehoshua Gitay,1992,eng,journal-article-10.2307_1487016.xml,journal-article-10.2307_1487016-ngram1.txt
journal-article-10.2307_4131512,research-article,"Sentient Dogs, Liberated Rams, and Talking Asses: Agnon's Biblical Zoo or Rereading ""Tmol shilshom""",Sidra DeKoven Ezrahi,2004,eng,journal-article-10.2307_4131512.xml,journal-article-10.2307_4131512-ngram1.txt
