id,type,title,author,auth_gender,year,lang,file_x,file_y
journal-article-10.2307_27564349,book-review,,Batsheva Ben-Amos,female,2008,eng,journal-article-10.2307_27564349.xml,journal-article-10.2307_27564349-ngram1.txt
journal-article-10.2307_1566664,book-review,"
          ",Paul Brand,male,2000,eng,journal-article-10.2307_1566664.xml,journal-article-10.2307_1566664-ngram1.txt
journal-article-10.2307_25654654,book-review,,Emily Kopley,female,2009,eng,journal-article-10.2307_25654654.xml,journal-article-10.2307_25654654-ngram1.txt
journal-article-10.2307_4131544,book-review,,Martin Kavka,male,2004,eng,journal-article-10.2307_4131544.xml,journal-article-10.2307_4131544-ngram1.txt
journal-article-10.2307_27564372,book-review,,Ishay Rosen-Zvi,male,2008,eng,journal-article-10.2307_27564372.xml,journal-article-10.2307_27564372-ngram1.txt
journal-article-10.2307_1486290,book-review,"
         ",Hillel J. Kieval,male,1989,eng,journal-article-10.2307_1486290.xml,journal-article-10.2307_1486290-ngram1.txt
journal-article-10.2307_27564348,book-review,,Ben Frommer,male,2008,eng,journal-article-10.2307_27564348.xml,journal-article-10.2307_27564348-ngram1.txt
journal-article-10.2307_4131799,book-review,,Jeffrey S. Gurock,male,2003,eng,journal-article-10.2307_4131799.xml,journal-article-10.2307_4131799-ngram1.txt
journal-article-10.2307_1486397,book-review,"
         ",Baruch A. Levine,male,1987,eng,journal-article-10.2307_1486397.xml,journal-article-10.2307_1486397-ngram1.txt
journal-article-10.2307_1486936,book-review,,Kalman P. Bland,unknown,1998,eng,journal-article-10.2307_1486936.xml,journal-article-10.2307_1486936-ngram1.txt
journal-article-10.2307_1486392,research-article,Intercity Relations in Roman Palestine: The Case of Sepphoris and Tiberias,Stuart S. Miller,male,1987,eng,journal-article-10.2307_1486392.xml,journal-article-10.2307_1486392-ngram1.txt
journal-article-10.2307_4131833,book-review,,Moshe Sokol,male,2005,eng,journal-article-10.2307_4131833.xml,journal-article-10.2307_4131833-ngram1.txt
journal-article-10.2307_1486355,research-article,The End of the Universe in Medieval Jewish Philosophy,Seymour Feldman,male,1986,eng,journal-article-10.2307_1486355.xml,journal-article-10.2307_1486355-ngram1.txt
journal-article-10.2307_1486491,book-review,"
         ",Lewis M. Barth,male,1995,eng,journal-article-10.2307_1486491.xml,journal-article-10.2307_1486491-ngram1.txt
journal-article-10.2307_1486637,book-review,"
         ",Michael A. Meyer,male,1994,eng,journal-article-10.2307_1486637.xml,journal-article-10.2307_1486637-ngram1.txt
journal-article-10.2307_41310667,book-review,,Jerry Z. Muller,male,2011,eng,journal-article-10.2307_41310667.xml,journal-article-10.2307_41310667-ngram1.txt
journal-article-10.2307_1486804,book-review,"
         ",B. Barry Levy,unknown,1993,eng,journal-article-10.2307_1486804.xml,journal-article-10.2307_1486804-ngram1.txt
journal-article-10.2307_40982852,book-review,,Vivian B. Mann,female,2010,eng,journal-article-10.2307_40982852.xml,journal-article-10.2307_40982852-ngram1.txt
journal-article-10.2307_4131606,research-article,"""Designation Is Significant"": An Analysis of the Conceptual Sugya in bSan 47b-48b",Leib Moscovitz,male,2003,eng,journal-article-10.2307_4131606.xml,journal-article-10.2307_4131606-ngram1.txt
journal-article-10.2307_1486798,research-article,"Tithe as Gift: The Biblical Institution in Light of Mauss's ""Prestation Theory""",Menahem Herman,male,1993,eng,journal-article-10.2307_1486798.xml,journal-article-10.2307_1486798-ngram1.txt
journal-article-10.2307_4131600,book-review,"
         ",Michael Steinlauf,male,2002,eng,journal-article-10.2307_4131600.xml,journal-article-10.2307_4131600-ngram1.txt
journal-article-10.2307_27564310,book-review,,Gary R. Mormino,male,2007,eng,journal-article-10.2307_27564310.xml,journal-article-10.2307_27564310-ngram1.txt
journal-article-10.2307_41310623,research-article,"The Physics of Being Jewish, or On Cats and Jews",Shai Ginsburg,male,2011,eng,journal-article-10.2307_41310623.xml,journal-article-10.2307_41310623-ngram1.txt
journal-article-10.2307_1486908,book-review,,Martin D. Yaffe,male,1998,eng,journal-article-10.2307_1486908.xml,journal-article-10.2307_1486908-ngram1.txt
journal-article-10.2307_1486813,book-review,"
         ",Jeff H. Lesser,male,1993,eng,journal-article-10.2307_1486813.xml,journal-article-10.2307_1486813-ngram1.txt
journal-article-10.2307_1486739,book-review,"
         ",Adele Reinhartz,female,1998,eng,journal-article-10.2307_1486739.xml,journal-article-10.2307_1486739-ngram1.txt
journal-article-10.2307_41310640,book-review,,Yoram Bilu,male,2011,eng,journal-article-10.2307_41310640.xml,journal-article-10.2307_41310640-ngram1.txt
journal-article-10.2307_27564371,book-review,,Michael E. Pregill,male,2008,eng,journal-article-10.2307_27564371.xml,journal-article-10.2307_27564371-ngram1.txt
journal-article-10.2307_1486543,book-review,"
         ",Stanley Trachtenberg,male,1999,eng,journal-article-10.2307_1486543.xml,journal-article-10.2307_1486543-ngram1.txt
journal-article-10.2307_27564332,book-review,,Ra'anan S. Boustan,unknown,2008,eng,journal-article-10.2307_27564332.xml,journal-article-10.2307_27564332-ngram1.txt
journal-article-10.2307_25654611,book-review,,Carol Bakhos,mostly_female,2009,eng,journal-article-10.2307_25654611.xml,journal-article-10.2307_25654611-ngram1.txt
journal-article-10.2307_1566666,book-review,"
          ",Milton R. Konvitz,male,2000,eng,journal-article-10.2307_1566666.xml,journal-article-10.2307_1566666-ngram1.txt
journal-article-10.2307_1486534,book-review,"
         ",Pamela S. Nadell,female,1999,eng,journal-article-10.2307_1486534.xml,journal-article-10.2307_1486534-ngram1.txt
journal-article-10.2307_1486349,research-article," Three Themes in the ""Sefer Ḥasidim"" ",Haym Soloveitchik,unknown,1976,eng,journal-article-10.2307_1486349.xml,journal-article-10.2307_1486349-ngram1.txt
journal-article-10.2307_1486322,research-article,Chaim Weizmann and the Elusive Manchester Professorship,Jehuda Reinharz,male,1984,eng,journal-article-10.2307_1486322.xml,journal-article-10.2307_1486322-ngram1.txt
journal-article-10.2307_24273622,research-article,Toward the Source of the Sambatyon: Shabbat Discourse and the Origins of the Sabbatical River Legend,Daniel Stein Kokin,male,2013,eng,journal-article-10.2307_24273622.xml,journal-article-10.2307_24273622-ngram1.txt
journal-article-10.2307_1486462,research-article,"Tamar, a Symbol of Life: The ""Killer Wife"" Superstition in the Bible and Jewish Tradition",Mordechai A. Friedman,male,1990,eng,journal-article-10.2307_1486462.xml,journal-article-10.2307_1486462-ngram1.txt
journal-article-10.2307_4131754,book-review,,Ezra Mendelsohn,male,2005,eng,journal-article-10.2307_4131754.xml,journal-article-10.2307_4131754-ngram1.txt
journal-article-10.2307_24273628,book-review,,Steven D. Fraade,male,2013,eng,journal-article-10.2307_24273628.xml,journal-article-10.2307_24273628-ngram1.txt
journal-article-10.2307_4131587,book-review,"
         ",Rachel Feldhay Brenner,female,2002,eng,journal-article-10.2307_4131587.xml,journal-article-10.2307_4131587-ngram1.txt
journal-article-10.2307_1486346,research-article," The Recall of Rabbi Neḥuniah Ben Ha-Qanah from Ecstasy in the ""Hekhalot Rabbati"" ",Lawrence H. Schiffman,male,1976,eng,journal-article-10.2307_1486346.xml,journal-article-10.2307_1486346-ngram1.txt
journal-article-10.2307_4131712,book-review,,Carole B. Balin,female,2002,eng,journal-article-10.2307_4131712.xml,journal-article-10.2307_4131712-ngram1.txt
journal-article-10.2307_1486494,book-review,"
         ",Steven M. Wasserstrom,male,1995,eng,journal-article-10.2307_1486494.xml,journal-article-10.2307_1486494-ngram1.txt
journal-article-10.2307_4131535,book-review,,Shaul Magid,male,2004,eng,journal-article-10.2307_4131535.xml,journal-article-10.2307_4131535-ngram1.txt
journal-article-10.2307_1486360,book-review,"
         ",Alfred L. Ivry,male,1986,eng,journal-article-10.2307_1486360.xml,journal-article-10.2307_1486360-ngram1.txt
journal-article-10.2307_24273652,research-article,The Identity of the Apostate in the Epistle to Yemen,Haggai Mazuz,unknown,2014,eng,journal-article-10.2307_24273652.xml,journal-article-10.2307_24273652-ngram1.txt
journal-article-10.2307_4131792,book-review,,Neil G. Jacobs,male,2003,eng,journal-article-10.2307_4131792.xml,journal-article-10.2307_4131792-ngram1.txt
journal-article-10.2307_1487005,book-review,"
          ",Michael Taub,male,1991,eng,journal-article-10.2307_1487005.xml,journal-article-10.2307_1487005-ngram1.txt
journal-article-10.2307_27564302,book-review,,Michael D. Swartz,male,2007,eng,journal-article-10.2307_27564302.xml,journal-article-10.2307_27564302-ngram1.txt
journal-article-10.2307_1486327,book-review,"
         ",Kenneth R. Stow,male,1984,eng,journal-article-10.2307_1486327.xml,journal-article-10.2307_1486327-ngram1.txt
journal-article-10.2307_1486991,book-review,"
          ",Yaakov Thompson,male,1991,eng,journal-article-10.2307_1486991.xml,journal-article-10.2307_1486991-ngram1.txt
journal-article-10.2307_24273672,book-review,,Magdalena Wrobel Bloom,female,2014,eng,journal-article-10.2307_24273672.xml,journal-article-10.2307_24273672-ngram1.txt
journal-article-10.2307_1486607,book-review,"
         ",Seth Schwartz,male,1994,eng,journal-article-10.2307_1486607.xml,journal-article-10.2307_1486607-ngram1.txt
journal-article-10.2307_25654648,book-review,,Eugene R. Sheppard,male,2009,eng,journal-article-10.2307_25654648.xml,journal-article-10.2307_25654648-ngram1.txt
journal-article-10.2307_23319579,book-review,,Don Harrán,male,2012,eng,journal-article-10.2307_23319579.xml,journal-article-10.2307_23319579-ngram1.txt
journal-article-10.2307_1486844,book-review,"
         ",Gerald Sorin,male,1995,eng,journal-article-10.2307_1486844.xml,journal-article-10.2307_1486844-ngram1.txt
journal-article-10.2307_1486962,book-review,"
         ",Tony Kushner,male,1992,eng,journal-article-10.2307_1486962.xml,journal-article-10.2307_1486962-ngram1.txt
journal-article-10.2307_4131524,research-article,"""Chiseled from All Sides"": Hermeneutics and Dispute in the Rabbinic Tradition",William Kolbrener,male,2004,eng,journal-article-10.2307_4131524.xml,journal-article-10.2307_4131524-ngram1.txt
journal-article-10.2307_4131728,research-article,מפתיחות להסתגרות׃ מניצי התמורה ביחסה של האליטה התוךנית המזרח תיכונית לצרכי המודרנה,,unknown,2002,eng,journal-article-10.2307_4131728.xml,journal-article-10.2307_4131728-ngram1.txt
journal-article-10.2307_4131651,book-review,,Edward Fram,male,2006,eng,journal-article-10.2307_4131651.xml,journal-article-10.2307_4131651-ngram1.txt
journal-article-10.2307_4131682,book-review,,Y. Tzvi Langermann,unknown,2006,eng,journal-article-10.2307_4131682.xml,journal-article-10.2307_4131682-ngram1.txt
journal-article-10.2307_1486950,book-review,"
         ",Naomi G. Cohen,female,1992,eng,journal-article-10.2307_1486950.xml,journal-article-10.2307_1486950-ngram1.txt
journal-article-10.2307_1486526,book-review,"
         ",Ruth Langer,female,1999,eng,journal-article-10.2307_1486526.xml,journal-article-10.2307_1486526-ngram1.txt
journal-article-10.2307_1486588,book-review,"
         ",Marc Saperstein,male,1993,eng,journal-article-10.2307_1486588.xml,journal-article-10.2307_1486588-ngram1.txt
journal-article-10.2307_1486737,book-review,"
         ",Joel S. Kaminsky,male,1998,eng,journal-article-10.2307_1486737.xml,journal-article-10.2307_1486737-ngram1.txt
journal-article-10.2307_24273661,book-review,,Elisha Russ-Fishbane,male,2014,eng,journal-article-10.2307_24273661.xml,journal-article-10.2307_24273661-ngram1.txt
journal-article-10.2307_1486412,research-article,The Russian Pogroms in Hebrew Literature and the Subversion of the Martyrological Ideal,Alan Mintz,male,1982,eng,journal-article-10.2307_1486412.xml,journal-article-10.2307_1486412-ngram1.txt
journal-article-10.2307_4131531,book-review,,Michael Chernick,male,2004,eng,journal-article-10.2307_4131531.xml,journal-article-10.2307_4131531-ngram1.txt
journal-article-10.2307_1486796,research-article,The Historiographical Legacy of Salo Wittmayer Baron: The Medieval Period,Robert Chazan,male,1993,eng,journal-article-10.2307_1486796.xml,journal-article-10.2307_1486796-ngram1.txt
journal-article-10.2307_4131612,book-review,,Joseph M. Baumgarten,male,2003,eng,journal-article-10.2307_4131612.xml,journal-article-10.2307_4131612-ngram1.txt
journal-article-10.2307_1486931,book-review,,Esther Fuchs,female,1998,eng,journal-article-10.2307_1486931.xml,journal-article-10.2307_1486931-ngram1.txt
journal-article-10.2307_1486899,book-review,"
         ",Allan Arkush,male,1990,eng,journal-article-10.2307_1486899.xml,journal-article-10.2307_1486899-ngram1.txt
journal-article-10.2307_1486717,book-review,"
         ",Alan Levenson,male,1996,eng,journal-article-10.2307_1486717.xml,journal-article-10.2307_1486717-ngram1.txt
journal-article-10.2307_1486537,book-review,"
         ",William M. Batkay,male,1999,eng,journal-article-10.2307_1486537.xml,journal-article-10.2307_1486537-ngram1.txt
journal-article-10.2307_4131555,research-article,"Shekhinah, the Virgin Mary, and the Song of Songs: Reflections on a Kabbalistic Symbol in Its Historical Context",Arthur Green,male,2002,eng,journal-article-10.2307_4131555.xml,journal-article-10.2307_4131555-ngram1.txt
journal-article-10.2307_25654646,book-review,,Ethan Zadoff,male,2009,eng,journal-article-10.2307_25654646.xml,journal-article-10.2307_25654646-ngram1.txt
journal-article-10.2307_1486525,book-review,"
         ",Stuart S. Miller,male,1999,eng,journal-article-10.2307_1486525.xml,journal-article-10.2307_1486525-ngram1.txt
journal-article-10.2307_1486946,book-review,"
         ",David Marcus,male,1992,eng,journal-article-10.2307_1486946.xml,journal-article-10.2307_1486946-ngram1.txt
journal-article-10.2307_4131828,book-review,,Richard S. Levy,male,2005,eng,journal-article-10.2307_4131828.xml,journal-article-10.2307_4131828-ngram1.txt
journal-article-10.2307_1486521,research-article,"Haim Gouri and ""The Jewish People Who Have Been Seriously Injured""",Reuven Shoham,male,1999,eng,journal-article-10.2307_1486521.xml,journal-article-10.2307_1486521-ngram1.txt
journal-article-10.2307_4131558,book-review,"
         ",Lisbeth S. Fried,female,2002,eng,journal-article-10.2307_4131558.xml,journal-article-10.2307_4131558-ngram1.txt
journal-article-10.2307_23319581,book-review,,Marc David Baer,male,2012,eng,journal-article-10.2307_23319581.xml,journal-article-10.2307_23319581-ngram1.txt
journal-article-10.2307_27564363,research-article,The Downfall of Haman: Postwar Yiddish Theater between Secular and Sacred,Annette Aronowicz,female,2008,eng,journal-article-10.2307_27564363.xml,journal-article-10.2307_27564363-ngram1.txt
journal-article-10.2307_1486522,book-review,Fools for Love of the Republic?,Vicki Caron,female,1999,eng,journal-article-10.2307_1486522.xml,journal-article-10.2307_1486522-ngram1.txt
journal-article-10.2307_4131703,book-review,,Pamela Barmash,female,2002,eng,journal-article-10.2307_4131703.xml,journal-article-10.2307_4131703-ngram1.txt
journal-article-10.2307_1486302,research-article,Trends in the Study of Medieval Hebrew Literature,Dan Pagis,male,1979,eng,journal-article-10.2307_1486302.xml,journal-article-10.2307_1486302-ngram1.txt
journal-article-10.2307_41310625,research-article,An Ugly Story?,Jonathan Boyarin,male,2011,eng,journal-article-10.2307_41310625.xml,journal-article-10.2307_41310625-ngram1.txt
journal-article-10.2307_23319559,book-review,,Talya Fishman,female,2012,eng,journal-article-10.2307_23319559.xml,journal-article-10.2307_23319559-ngram1.txt
journal-article-10.2307_1486773,book-review,"
         ",Emmet Kennedy,male,1999,eng,journal-article-10.2307_1486773.xml,journal-article-10.2307_1486773-ngram1.txt
